Id,Price
7591,311358.7219719839
3204,231294.29752949966
15804,182243.96366339017
1525,314263.19655593566
9038,208058.88464372876
13628,202428.74092474874
10016,196456.75954888616
10208,231014.0670176202
2008,195912.91927567302
13029,193984.80731770975
5099,130067.69407547178
9923,284401.1933886437
9461,122359.69373989898
11086,167156.81700220925
15057,253408.80297950096
10689,177344.1787131916
2053,223154.795482189
16630,166454.65786499434
4985,156428.7427059165
13881,249967.01012395113
13225,183673.77131818826
5779,70244.28894949121
10262,183257.33129331967
10762,213237.31078337625
9513,195101.79809442474
11128,164530.20045159935
2074,323476.0383876086
933,185636.94115976794
2780,190134.62191388672
6594,113703.41557864132
15394,263082.3025113701
14863,128404.42470312523
6698,202693.78573590054
1611,281450.3386819576
174,190399.5894917601
5160,185391.56200598323
3295,304726.9550022037
4559,376297.3599522683
8254,163625.7271291126
10228,98924.50361007256
13924,131025.80082106414
15341,241036.78222902337
4353,178358.31482812273
4334,70380.58678192734
1872,145204.1370242829
7823,173130.49660146597
310,150957.4419453963
3704,262743.87454196834
11615,243163.000383987
6605,212856.4654409055
3381,188640.93769435826
2143,141826.07079824453
3191,238786.59802537964
13980,158081.5406461175
15613,161352.1471254822
10943,289859.60759472183
9654,159737.62586441825
16053,360576.9234483926
14931,235526.75454246785
8299,218920.96602748355
2147,169807.28538721896
11567,394457.7372778715
5905,137688.70590418673
11160,116409.52687954046
8275,150497.1541084794
16398,262805.717027142
11229,176088.81220461987
10309,170979.30367195007
7340,261040.27019690804
7653,169295.39193372324
272,207411.88576424046
9831,212309.6822174647
5016,134486.14747962364
5968,73137.10351604772
796,216353.6195923517
12123,125255.64407553645
16629,192315.25463184383
2637,171725.17230958777
6194,220920.32121527972
6216,409458.2000656813
14346,166056.4620355204
6428,136101.24136826207
2891,228411.32482330003
84,184028.984001776
9260,199184.5793627059
15250,132785.01024819232
2348,222786.0024795715
10427,278906.59246962785
13230,263701.80687656114
1691,203837.4610480277
8803,126306.33371750511
5464,257196.41186366996
10559,108472.643967189
16787,296658.92427840055
4278,154341.57974635303
6183,168615.39153074153
12775,142746.22980664152
10104,167791.55131182048
13663,176856.75791576237
9404,255154.32390654954
14724,228415.89253545945
10040,188460.61122164832
4646,193843.00640092298
4754,150840.2752318444
3310,219045.54854064828
2003,191406.3415676236
7312,290734.37411523354
10921,254393.7560235474
13419,285482.9651736814
10105,166692.2569280384
2196,378311.9971851912
12659,240608.66354067714
4380,233434.0150819795
10847,137811.29726239384
10805,287446.5436423311
8709,97997.2997121239
8319,188686.02127952155
2215,175592.15391658497
7000,189014.29254097657
7701,109542.81695573484
9678,181146.475554523
14026,185063.08692483514
7971,165187.5881143268
13734,155443.1319712652
16483,198464.5822184662
6150,208498.36789235775
2931,293003.5834475113
5418,182195.22842079223
1662,551045.7967814232
2441,225440.18142746075
669,128544.79977962875
7734,180976.05811955684
6010,272830.56673750124
266,143785.33059094346
632,142055.69050085923
16221,102439.362473997
11832,174288.52302368134
5035,121577.88476864662
37,125465.59339536594
6168,181589.13946349197
11757,178547.06734291383
8086,122690.95959338303
6529,215750.6435160304
15121,206213.52183143675
13904,145577.3561432253
3711,187640.8007210121
16563,133342.53426246945
14494,170515.29132194878
3006,221926.39371636632
15299,109165.87232704516
92,263068.68065946
8066,157673.73079929312
16071,210577.40197276665
10662,132769.26360900453
3883,206840.65207738546
5511,136567.2345273723
2821,269912.7015108993
9570,177925.47982676575
4326,258080.0583480585
9251,224541.19494175926
9031,203174.38196890207
12689,128771.47326978028
16380,261143.07239116618
1053,235857.76665462734
4568,185712.47854134385
16140,107970.78958581956
14356,398692.6997884462
8466,181412.39942362194
15652,151420.30231449052
3285,123196.5388502558
3198,166915.07011370859
14088,436586.85771600704
2268,120881.8777268668
15472,199257.89568671837
1203,206555.2047823905
7157,309042.360218839
6886,196102.60469586187
5083,252041.22952410058
7467,116223.27381024745
14068,219913.90085184507
2080,170485.66743529748
10865,162952.43360095035
13516,178815.8573386236
14150,200765.4946466495
7609,147031.91216274016
2144,321620.9693263535
10357,198909.38327845262
2396,229324.17354625982
1526,381221.292051413
10890,251950.7169931781
8638,372668.17530919716
6050,257332.30813075666
7639,104427.29040213687
10544,196342.0842242434
9577,255775.74790718636
13195,217226.94698084018
3484,213777.24336251695
16668,370914.68819717533
7171,191140.6969629536
8547,229790.310351479
12735,205634.50633763857
9093,187089.4539501524
15323,282807.5012615543
14897,136242.47211554844
5135,120277.29574934555
5327,213511.85036000688
13133,239955.87318845527
1676,297177.6706185937
16296,280364.47153640044
1095,159997.2267301269
12528,155717.12657804744
7348,274204.11601146206
11663,159911.61851630954
1803,209266.96396757
1510,247996.3090818673
16045,169388.294200694
2900,136912.0500053949
3236,172171.33564068162
1318,248028.0816392492
14948,211204.29295154332
7840,300047.41820260143
15325,189341.87347501927
8700,137744.41665186375
15706,202329.80350708455
14449,160967.29149067434
16117,188982.73653209524
4529,183617.91812030505
11199,200598.39119964518
4052,379870.4314182173
821,205413.16323226943
68,237723.98181582658
554,115447.77615992907
452,180795.39597797437
11394,340877.61170988914
11393,178166.80414323532
9535,163286.5345103236
4024,182871.4268460646
10069,212837.6824932893
12007,151316.13703577215
12368,379931.82934011903
1259,378302.9215243093
1124,343491.70862998615
3707,180292.81895463096
8767,155843.72431473137
1919,171437.78456117254
16741,154474.5032101779
6664,280666.6658654262
5688,379379.5935642586
7799,154035.68324422988
14843,360067.20308476104
7532,162028.31692696724
8133,163272.81365813248
6264,323911.4059281815
4125,165545.33884556752
2410,170743.10409848267
13607,219714.55556222744
1716,280808.6104512126
1370,143820.0622896839
2273,393182.8882882415
15298,338982.19216961454
4284,283307.7073016215
12303,153374.3724826343
7808,123969.01741564712
2203,141019.96313968772
7237,129268.31280369393
15864,122777.47537258764
2844,147898.03286635352
5729,177234.21677405358
11812,352743.0221838259
1779,168476.62089718165
6442,138495.594417566
6160,250595.61436482242
8266,195423.8061634579
9903,157121.83606385824
2867,132153.14259642185
6998,176728.0555440834
13932,167117.42434616794
12587,160392.35612901486
3611,234185.22866974887
2646,301762.9668181732
1890,160601.87752536245
860,270660.6024919315
14187,192574.75304095043
12569,275017.7540336989
1276,97564.38618727043
12025,207151.66431035538
4890,299347.1829815976
14410,311779.8252221135
10352,257227.58405400746
11407,167272.90518627176
10384,163863.02752968168
7622,278403.1075821846
12578,160874.90177414104
15820,175112.22268793653
563,200217.92762414902
15226,173229.79666091508
6396,217232.40278834247
6247,147093.26201172854
3339,153924.377964377
10975,301373.11884999246
7475,120523.88545838294
11129,228434.02654986878
3051,297118.2784537071
10232,218550.3672530084
14106,188709.5224098454
5502,233639.73630471827
4558,80299.76617890317
4181,142119.98860071605
8426,131766.10607046017
6611,175464.64938530448
14641,144233.48499202268
15539,257032.38653783573
13119,146240.59221534422
11716,185296.45469184458
7316,259470.4385472909
7791,105985.33200944414
13034,311745.3864728382
1068,273024.67964306637
4060,176791.80488405525
10172,225324.6489026498
2591,183416.7983081163
12494,318219.3545025701
7828,275018.17764525535
15284,179247.21478198137
7947,187201.44695302076
16335,233414.84814013494
10234,320222.27572010166
2797,247841.41125194478
5341,243901.24457559187
3059,216048.69404755323
1559,73178.90189424406
15320,287826.8346669522
10284,380970.40184217115
4134,207439.73728038848
4481,207723.65176141675
7222,180476.03285559412
4062,205116.3628865094
2192,220728.06599787617
9637,184817.72209590353
16236,175913.18472120835
4272,166231.1453876202
9406,300166.87189752463
14309,234375.14775125135
1946,281104.3408403521
16235,248138.16468931962
7146,170802.35339160648
16784,220171.2904411836
349,308281.89523013897
6251,166373.94052943823
5128,354816.3031633686
11718,184711.11828159154
16721,100242.20896814502
12517,218270.36433186798
15961,186112.9916289362
9428,150653.23815295743
14541,146219.57669956444
10168,115756.01775043788
11270,172072.4482902488
13210,199429.79316559804
11518,165220.9425609657
12612,167727.1753039926
16352,126365.05406345025
9935,140995.6044140735
15521,345786.87911049277
11482,196239.88364094438
11443,179307.00152234433
9459,232817.28859749337
9218,182105.49553896845
854,153192.4462697429
5619,126426.03702887156
9208,208312.81683628296
4391,136826.816885721
15207,167522.3513134772
7183,180012.02932115048
16442,221480.05116356802
7936,81848.92789092065
10606,340459.36323032505
4979,154770.30467923757
4854,284538.1849774686
16476,130133.67135156324
10516,171936.67008823398
16261,275055.77382036427
90,367229.3220640904
5433,180382.9803247976
14338,138105.17453054278
13487,223327.61446776852
8211,498076.9808443581
170,207299.1475946938
14051,101726.3953638245
10686,193911.44405092674
7595,300284.9111775322
6777,286454.5052952803
14661,173414.2241101204
13991,293014.7201137552
16795,167285.31827384443
2740,128415.95084318721
7368,317995.2084674803
2413,230869.59492809494
1852,507124.49143819953
15200,357610.43807171256
8467,336290.44977593626
16379,304198.5593811344
3375,182439.42425425723
5945,496915.6896884127
2641,183317.37405085986
2837,280578.35146857565
3498,216036.67909415124
10876,150713.59205461972
1285,226453.63365609443
9285,256962.18704364862
4015,316506.89863031736
2526,177277.06715495136
7814,208634.64681570462
7117,317654.8465228883
12359,109381.76787988133
3303,308105.29208649334
13874,171666.04164053636
5484,185439.19915499073
15067,148306.01994678687
12639,213529.8055040938
3388,229610.88823059548
4256,212711.23762138208
15738,184304.7114204298
14049,165170.14624798216
15780,170967.18277568233
9564,176562.2406750246
11910,206265.37755230672
11315,239057.45553187694
1733,171694.24780763296
3910,365727.4798236401
7552,540310.9688443862
254,173819.97122407611
5222,219580.29917366727
8314,226450.23304139866
16743,205014.6598209488
10335,98068.21518660392
8226,289287.59992456815
12254,221908.39576013433
13152,208345.90823906494
15020,204936.36906036548
16349,215377.37281850723
11924,175759.698778322
12543,191724.65747960404
14114,227717.1548985965
12318,256016.45312820107
15383,175650.44652949268
6679,174820.51361931593
635,188598.20529258132
15993,280281.99774692964
11375,170711.19353049455
11216,172278.47511650648
15401,225724.1879820463
11301,154252.7885939577
13804,259181.5689364024
10839,193447.75062979912
1588,326161.07089688367
3596,200138.06210252355
5816,174268.43678534415
8099,141210.23078713717
6551,198111.95583903548
14075,432657.260090813
13431,199902.74356206798
9481,298715.59591313
5295,147505.4101825926
15859,364882.23353380564
10634,275496.6659954123
444,214188.38500229822
11686,258080.47219398923
1213,213495.37751661058
13970,122086.21548385407
6849,478484.93466956884
9911,278431.16471396765
5649,156344.61188511582
7184,194613.23786410133
5877,261896.61021633388
1655,374966.7506691002
15301,193345.4641265413
12389,233810.0850709194
5241,277013.9119080948
7048,164650.0640530345
10574,146906.75162783914
8593,160239.13061788204
4752,181710.8606118062
14663,169093.40616511193
10994,212450.38890757065
87,67168.12172183007
5132,129996.40601659517
6372,363433.5669700226
7411,321955.4519494647
3319,289771.1510772213
9355,118677.40691385939
5139,283467.3810829897
56,303038.1648277737
3249,204920.32558831703
5047,83916.35386578429
13238,379107.0351098284
2190,286021.50978919864
15599,182520.77254141658
6542,158993.09804704454
1968,191938.81177016997
5630,160289.1086741381
9157,211861.1243867694
789,196384.8934210442
1413,262551.7849069403
12514,258936.29397360852
13459,141259.62206901266
1345,240659.59651894172
4034,210436.5142244108
15169,145610.71255853097
6770,259532.3945811132
3334,179647.69198802486
12998,163282.51844729765
15870,236407.87481138497
1871,161835.04826547473
5770,185768.1211091209
13196,121613.93450710867
7633,205572.0197592228
10699,211607.8207555156
15470,196359.94610329723
1903,527884.7611258707
13860,215214.2250033035
7649,184814.7289160168
11043,160257.65669739462
2922,211206.66439325322
7538,343640.6369708049
9477,114648.68067782141
117,444523.6123762888
1457,254918.17220379302
7082,171627.24992939044
3053,263842.705318822
12522,115533.24247317346
5744,368446.61977903475
13566,361303.28990884795
1464,152139.62667819049
3852,120158.26242025859
9557,223128.55344012837
14719,402483.880875893
13978,123769.12824007569
3286,162285.51489263118
13019,339728.85386165744
1421,134131.69728151953
13502,171417.6892262106
14811,115745.00625145521
9297,268642.11821076396
7749,444791.56363530137
16555,138913.4940222149
14576,171005.85039793784
12766,164401.706391794
4679,117227.91362416749
10033,198484.99240839362
11231,268596.93344292423
15112,162502.85748229927
10617,188971.71144904316
2175,160163.99718349116
16502,419584.9510377891
10106,186598.99234902122
12561,156698.60470494963
15907,303473.56774641114
8069,121904.92447165468
8316,127040.49978484055
12343,244372.10859198254
12092,130654.05455770151
1527,164396.21682253398
10010,221549.19040448053
655,104102.5042131838
10549,129982.85021646763
3248,108786.1011246124
13499,298149.7600932396
14959,215251.92067355756
6070,161853.0476755377
11360,266121.08690020494
12102,204518.9849139682
11870,289200.9151340524
3713,91482.46266394026
3230,143787.66350340575
7742,219773.20924900897
15092,340077.52697430336
8728,272965.76194738393
3386,143307.72474635133
9409,137901.6551683712
16545,255849.11088167937
3127,162650.73756465153
11344,167641.04907327256
2112,202769.57417017836
7310,233786.92708211823
6313,205206.1549763419
3681,418064.95367184834
5114,312396.02992967947
270,153924.377964377
14350,186167.60888063163
12223,347425.7713384841
1066,181708.34567996536
16116,421110.32451731776
11410,570158.5338326395
4088,159158.8489043608
5956,182178.93489706505
14669,149157.1880988192
13871,129704.2689190703
4126,230008.44307252992
12114,218469.69887236523
16607,162612.65602074921
4266,210324.1574873462
13518,195752.0218866607
11856,294312.5241296115
3885,260722.00093690638
8891,166914.66180011962
4964,173593.77219405904
7696,175472.94295373015
6894,120252.0493717494
9766,201355.9727250324
4800,163112.3144786046
2840,197528.48135795174
4743,176150.60669288822
13562,511270.8355786402
8301,209651.14665006893
5405,182875.6063070067
1535,161001.76409701395
9073,127377.2171360678
1698,362411.3976503176
12262,243862.0526829849
6794,185565.81598818378
12701,186027.8433548571
8432,169948.47298734894
13540,137394.5399493642
8629,142146.23259026674
1440,167815.85648151394
8596,207510.3394200109
9575,278480.16192215984
14976,103263.49551909533
3149,220319.09320762404
5157,164368.3361291877
10748,170006.30243974391
9719,336068.55644876894
6376,175545.8001502079
9733,165819.47763722594
4749,195243.8691043606
4994,446147.21269280685
538,201168.26385940975
5512,144409.1269449947
9778,121484.84517358706
9761,147390.39211126446
3174,362814.7006117078
13429,209787.2217576838
10467,77451.6013462735
14129,188619.66773505192
13608,198753.23118013632
11106,153571.27899563866
12048,169085.60780427375
1054,336347.23296923906
3582,103399.9067496555
1566,152345.4461713214
11529,153596.91087398428
11859,152703.47291704558
10582,150522.61384945663
14907,350283.67799169227
14039,158586.47971367708
10489,174313.12623451458
3331,324158.71428834903
10153,241531.45969058436
5271,164075.5176146146
11871,374515.35794428876
776,132167.94526192773
3994,119122.35115143044
9433,78135.57403076418
14275,135942.1386679562
8030,264929.67185678787
8169,310929.9855981619
8053,197204.11188137095
4822,205975.28913521403
13197,210487.7316377025
13634,279190.08769598865
8951,172335.18705914624
12176,234115.17192108382
15471,138234.15730652396
14962,122062.82682318457
12512,121466.69983996713
8697,447600.98562402313
7095,217911.72616028867
13639,201486.99164854275
16660,171206.29822828295
5848,144595.2432649847
5386,180375.4342802936
10880,291063.17939099256
3954,182456.35021622095
13426,276443.73629629717
5966,222581.82378540013
16315,268393.98832332296
7455,188344.05700419936
11071,237687.45048527626
14740,214694.46147494207
16087,224677.40281365445
8931,236285.0188852795
15289,166153.02688335284
16089,260694.44455657658
12128,180868.08442116377
4724,221531.23357685137
8585,212592.56000743434
7188,228287.4876774561
5423,166781.2002906245
10488,197319.45324758178
5980,208457.9249670146
8376,255358.49800794417
12397,143564.3533757781
16496,196163.68986000103
4891,257992.2085199798
9710,160543.98438909205
6339,163754.8370995095
244,189724.81940863092
5002,233966.0396247507
5358,175173.08039747688
7636,154154.90272612617
9361,327247.4267769993
3601,112089.29650095366
15755,150089.5227170478
172,180365.19955384074
3037,357521.9028926405
577,279565.64180870994
3607,215444.5352511406
2515,109467.56393626021
10413,156353.1306728451
10511,242726.5361632952
4637,440832.7787328785
12736,281352.85580268287
9534,239736.22164552376
11641,188042.4993061676
10419,250795.54952848546
15313,114758.44308322451
14915,195173.4447337022
12409,374306.627576195
9405,136749.481003905
14066,211330.01728326397
14108,198945.6356971003
11931,245725.009566923
11464,344629.49347681366
926,140850.19501914817
11190,220244.06828233603
10260,184466.96970133984
12712,186032.33526300584
1234,218653.70672322545
11608,107169.24209132521
3776,251765.53785288104
4881,202661.98328440302
10266,188587.84198375922
3262,244271.96630075868
3576,328392.2771337938
16604,468662.7855546538
8041,169692.00604779506
10691,231041.3341186282
8357,183259.75331309307
11661,138935.68975560158
4453,236546.26880786582
15936,210699.93789474785
8463,260792.8786684033
15770,238457.72671308674
466,166980.64261777286
14965,88811.9980542416
11227,188606.3540952147
9894,268457.64257425786
11746,185230.60016919652
4118,139758.5476263926
756,324895.54945295805
15589,169752.31324491662
109,332120.4000113915
5778,209327.68780901516
1731,102187.00182512395
3450,144110.45096081315
2961,175444.58466479008
222,171851.56570524615
11454,318179.5757440938
7339,180355.39328698002
12096,96503.74872286088
14074,206779.58586770008
4058,403053.3122100999
6603,261435.34121788217
3289,119021.31846753205
16681,257397.57699764214
8200,318758.16001912835
3343,259293.560463833
7802,179189.3410356798
2082,390803.56738493487
217,254788.27637893375
1720,180650.99211484037
7224,239037.5573507243
6176,139177.27521795421
12571,238344.53137579802
16666,345917.8705965918
8908,227443.09868303442
6914,167934.02045252817
5428,167518.17532354672
381,185565.81598818378
3991,192584.88326018973
16365,238457.01217100627
1046,188480.36707861174
391,152056.86237874598
9212,311152.1316162938
3022,188004.75537252193
9961,108644.60254775308
6764,287609.8672493439
7720,188687.80176657712
4809,205691.29310900206
8877,299247.98444781586
7817,160988.3983158112
10614,109530.79259313893
5553,279422.6866452137
16488,134464.9651138414
11002,158669.7270360574
13592,322642.49647931673
15050,222188.01698237908
13553,289301.9622632126
9041,196398.15789592522
5461,400190.27045955684
16274,372091.1161867179
2138,207164.21342754603
6245,154875.94616822168
8245,196456.46642482816
6491,207705.55212429847
13218,194642.68903261874
13101,104325.95140139347
10462,143408.47911943012
4079,174818.16137220032
1506,490024.42402010004
14107,127040.49978484055
12215,281438.5811478934
11576,335371.28881788044
10567,218279.99799207578
12713,222399.01051522788
1468,495610.0758586118
2549,228412.41612172397
4172,242487.4295800725
12380,246372.57274334796
3513,113013.6035914247
8165,272845.6458161796
1127,215390.7540064507
14601,378604.9984153072
15526,322677.27990191936
986,304153.53378835035
14968,218730.53063922224
9348,242279.5574846123
6317,261656.29626109617
7497,87221.84628161571
5079,326192.72735902277
528,173752.2477260591
10964,141226.9275672407
5812,328230.22242845985
11022,205894.25661635998
16251,136901.08968891585
5863,112839.28978923419
8664,202954.6661597028
5396,206776.4681747232
6917,229835.0291568911
12776,129571.05711446625
473,251461.09749398383
13333,214944.68683231523
13023,174084.6360973115
7357,195105.2864336672
10955,499056.13372247654
11914,336431.2595643504
12535,178312.54908841924
11205,175966.39566073148
13209,186806.31684085357
16119,354212.74680502806
2174,236231.89499854555
4834,241516.59316891956
10151,182276.537897941
5584,201161.75440178264
6672,214357.71053203466
12858,265687.6641322967
5106,170728.4744171805
8884,178781.31017840217
13766,169541.20566564667
12556,113102.02840006338
12910,219962.65820278335
6258,126758.93846876996
7100,255623.5936642111
1793,161933.063069405
3335,180799.48018461006
12835,173424.84289027937
10591,157201.9111898926
15707,253682.59677082306
16389,160083.07284802038
7440,329470.96335435304
6293,175339.99815710625
3937,200869.78206433085
16527,189864.69952493836
5102,243309.1164790907
10734,310702.81528359215
7986,152459.76556993453
6495,106394.29449410668
9571,232499.5931721976
5131,171419.4542257466
10761,325291.94128131174
143,451440.7905869928
13829,167332.46224663808
13662,242233.16572408285
1771,134770.6998924103
5448,192551.1488113369
8594,158580.5203175281
12038,203687.89519357172
16471,160179.6754670424
16764,147711.88990964112
1282,166689.89547591336
15101,251760.56998770506
9473,131269.59820997162
2324,446263.46949730045
14448,246277.11859586093
6000,68417.69064567896
2077,136984.5767416797
12960,231204.74803893105
15837,199039.68060238063
8805,250814.86549007957
9987,226194.29826228728
1580,324813.45332025347
11089,130774.43772522017
10926,228664.29062800278
12773,419983.1219034309
6490,285723.87679433974
10858,123815.02045519823
2831,119217.57102442389
16326,153180.62596672194
371,177216.24177625054
8852,210320.45271286828
6713,294822.3860091839
4230,194482.55821633246
3639,220222.4030213051
3642,191837.50154835192
5149,194710.79027336047
2861,216689.6116125431
13300,94262.76177967933
2807,340236.9238797074
5919,108404.70083636338
12716,551921.457583155
4271,244110.96149367653
16055,241005.65344191983
3747,263534.7552495607
5857,227252.10060945
6884,330089.2459641261
16027,289110.1661028869
3512,297763.50542056473
5181,174365.7656219456
16732,264258.263173527
1908,177777.27265700197
12082,171544.61250771675
7286,138880.12016750398
8216,145888.75489706182
6929,305694.5289897402
3950,371546.88135122805
12479,194916.13032244623
877,132269.52247131823
1366,185782.4007702536
384,132144.72482591236
5767,218009.96318159762
6910,159094.5926782241
187,195275.89071996062
10164,288639.856963915
8603,235736.1142244481
15834,192191.71036878892
3078,129934.05905212114
3479,255234.22529232962
6671,200846.87769363972
6078,143051.32110413088
16271,119344.47116477122
16191,157993.43296567333
11544,165988.40058474784
7781,159986.9354358976
14918,276416.58487876406
6238,185373.03247876407
12989,218448.4153055178
11907,239743.28625140683
9696,156274.9235063704
14084,316139.8113464208
3895,157789.40759167526
4367,182531.41300519148
8453,76879.18419512584
7638,350717.8513171487
8373,256657.463133493
4674,177205.30391859842
15787,151684.30867839078
5903,263380.35500255006
13679,200584.50970540816
9018,297532.9428375768
15823,255844.16961862476
13289,146422.47437028727
9896,220949.4093581435
14436,178886.49069686327
5547,216263.9622088156
4048,372966.14762575645
16579,187937.81518343452
8550,187593.91119786748
9385,275539.71491037455
5242,158762.59577315726
31,174215.50179293507
6144,252246.99851107414
3990,194545.4063811421
2523,88856.49665575825
12608,254157.56463536553
7234,178713.59219900367
15264,213477.32493151395
9623,179515.79115234796
3161,339595.0860686674
7425,105093.54496928352
13021,264925.7934366154
4044,146722.43191417112
15411,245572.71142747562
979,333762.5050599817
5514,245572.71142747562
4817,157967.27998836047
2115,190632.76084149806
10571,251799.0023652207
8992,224407.5834008038
15546,186946.37416043621
11359,121015.30683748986
11972,184473.4530212722
12838,160895.49192201244
5948,131781.64019691752
422,308897.451005239
4855,159088.58262520927
16197,110226.80261551602
8926,443144.0990177099
5703,182581.61422057083
8848,194927.28915209864
7039,304778.9984421415
3806,156284.4871585485
15154,231851.1362685514
13132,187378.0434823704
7438,198092.96464684457
4398,231560.12114731074
2440,186007.10864499555
3751,149909.3577519483
1476,184168.5287842684
2264,310126.97964783176
16444,161056.72534462265
10704,149346.41920043554
4033,141204.75848239288
4508,121412.30015745774
16290,228094.74897711078
10387,209270.61868556027
5457,144218.1093432987
4910,260321.53589249746
7451,192953.65089177585
10732,168457.07433310137
8015,124665.02249576557
6148,180435.49696896286
5892,245597.59695247162
7825,236105.40370390116
6851,234446.5114818397
6633,228949.40070228797
2139,266786.27037788555
10213,303199.2619769406
2830,245640.494800154
13907,146161.505424033
15897,350175.0538989746
8311,207722.5305806868
14230,192249.15235951266
3878,210214.72346284488
13732,180610.1624282057
12110,170418.93129904178
10675,279605.5472992519
12946,119560.51881861738
16754,232601.13355473676
4394,294783.3625544966
16728,170810.20394631926
14378,325412.42247797176
9949,174013.80700118674
994,187220.8893937726
13258,159542.1174411792
5883,315159.79635963455
6933,318244.0696841901
13193,212585.08718656033
13286,163466.25664954647
13407,400634.5476754624
7512,116697.95343776321
7221,180763.21282347638
14428,133704.02382245037
1740,191589.59670119444
3,137837.35004841638
12952,216226.2952420709
11537,129169.57916026187
2558,138842.39735899083
14081,245892.13588022251
3517,214753.47214022072
7149,238764.70218466016
15777,115175.57022831435
8995,229371.85188882056
826,283222.776709253
509,288324.1362153087
14875,297107.30159458186
6591,164825.42135755977
11283,104289.494595313
9897,237154.3863231977
14902,182480.4664720987
14291,173530.7493031185
3162,232208.62781171198
4206,194764.97022715994
11580,194943.60421070154
2007,221608.14804438982
14939,328395.3681619678
13572,170278.0473656619
10720,164224.99062633092
